区域,日期,时间,箱门告警,防雷告警,风扇故障,网络设备异常,视频1网络异常,视频2网络异常,视频3网络异常,监控网络连接异常,市电异常
38,5/28/2020,20052809,245,60,0,0,0,0,0,0,0
38,5/28/2020,20052810,250,62,0,0,0,0,0,0,0
38,5/28/2020,20052811,248,64,0,0,0,0,0,0,1
38,5/28/2020,20052812,251,60,0,0,39,0,0,0,0
38,5/28/2020,20052813,253,60,0,0,60,0,0,0,0
38,5/28/2020,20052814,249,60,0,0,25,0,0,0,0
38,5/28/2020,20052815,61,15,0,0,0,0,0,0,0
39,5/25/2020,20052507,0,6,0,0,0,0,0,12,0
39,5/25/2020,20052508,57,237,0,0,0,0,0,360,0
39,5/25/2020,20052509,60,240,0,0,0,0,0,366,0
39,5/25/2020,20052510,60,240,0,0,0,0,0,366,0
39,5/25/2020,20052511,60,240,0,0,0,0,0,339,0
39,5/25/2020,20052512,72,240,0,6,0,0,0,195,0
39,5/25/2020,20052513,60,254,0,0,0,0,0,180,0
39,5/25/2020,20052514,60,252,0,0,0,0,0,180,0
39,5/25/2020,20052515,60,240,0,0,0,0,0,180,0
39,5/25/2020,20052516,60,240,0,0,0,0,0,180,0
39,5/25/2020,20052517,60,245,0,0,0,0,0,183,0
39,5/25/2020,20052518,60,246,0,0,0,0,0,180,0
39,5/25/2020,20052519,60,240,0,0,0,0,0,186,0
39,5/25/2020,20052520,60,243,0,0,0,0,0,180,0
39,5/25/2020,20052521,60,240,0,0,0,0,0,180,0
39,5/25/2020,20052522,60,240,0,0,0,0,0,180,0
39,5/25/2020,20052523,60,240,0,0,0,0,0,180,0
39,5/26/2020,20052600,60,240,0,0,0,0,0,180,0
39,5/26/2020,20052601,60,240,0,0,0,0,0,186,0
39,5/26/2020,20052602,60,240,0,0,0,0,0,180,0
39,5/26/2020,20052603,60,240,0,0,0,0,0,180,0
39,5/26/2020,20052604,60,240,0,0,0,0,0,180,0
39,5/26/2020,20052605,60,242,0,0,0,0,0,180,0
39,5/26/2020,20052606,60,240,0,0,0,0,0,180,0
39,5/26/2020,20052607,60,246,0,0,0,0,0,186,0
39,5/26/2020,20052608,60,242,0,0,0,0,0,180,0
39,5/26/2020,20052609,61,214,0,0,2,0,0,180,6
39,5/26/2020,20052610,69,120,0,0,0,0,0,189,0
39,5/26/2020,20052611,60,120,0,0,0,0,0,84,0
39,5/26/2020,20052612,60,120,0,0,0,0,0,0,0
39,5/26/2020,20052613,60,120,0,0,0,0,0,0,0
39,5/26/2020,20052614,60,126,0,0,0,0,0,0,0
39,5/26/2020,20052615,60,120,0,0,0,0,0,0,0
39,5/26/2020,20052616,60,122,0,0,0,0,0,0,0
39,5/26/2020,20052617,28,164,0,0,0,0,0,409,3
39,5/26/2020,20052618,60,122,0,0,0,0,0,219,0
39,5/26/2020,20052619,60,120,0,0,0,0,0,84,0
39,5/26/2020,20052620,60,120,0,0,0,0,0,0,0
39,5/26/2020,20052621,60,120,0,0,0,0,0,0,0
39,5/26/2020,20052622,60,120,0,0,0,0,0,0,0
39,5/26/2020,20052623,60,120,0,0,0,0,0,0,0
39,5/27/2020,20052700,60,115,0,0,0,0,0,0,0
39,5/27/2020,20052701,60,120,0,0,0,0,0,0,0
39,5/27/2020,20052702,29,57,0,0,0,0,0,0,0
39,5/27/2020,20052703,60,120,0,0,0,0,0,0,0
39,5/27/2020,20052704,60,120,0,0,0,0,0,0,0
39,5/27/2020,20052705,60,120,0,0,0,0,0,0,0
39,5/27/2020,20052706,60,120,0,0,0,0,0,0,0
39,5/27/2020,20052707,60,120,0,0,0,0,0,0,0
39,5/27/2020,20052708,60,122,0,0,0,0,0,0,0
39,5/27/2020,20052709,60,122,0,0,0,0,0,0,0
39,5/27/2020,20052710,60,120,0,0,0,0,0,0,0
39,5/27/2020,20052711,60,120,0,0,0,0,0,0,0
39,5/27/2020,20052712,60,122,0,0,0,0,0,0,0
39,5/27/2020,20052713,60,120,0,0,0,0,0,0,0
39,5/27/2020,20052714,60,182,0,0,0,0,0,174,0
39,5/27/2020,20052715,60,240,0,0,0,0,0,360,0
39,5/27/2020,20052716,60,242,0,0,0,0,0,360,0
39,5/27/2020,20052717,60,235,0,0,0,0,0,322,0
39,5/27/2020,20052718,60,120,0,0,0,0,0,0,0
39,5/27/2020,20052719,39,78,0,0,0,0,0,0,0
39,5/27/2020,20052723,0,0,0,0,0,0,0,0,0
39,5/28/2020,20052800,60,120,0,0,0,0,0,0,0
39,5/28/2020,20052801,60,120,0,0,0,0,0,0,0
39,5/28/2020,20052802,60,120,0,0,0,0,0,0,0
39,5/28/2020,20052803,60,120,0,0,0,0,0,0,0
39,5/28/2020,20052804,60,120,0,0,0,0,0,0,0
39,5/28/2020,20052805,60,120,0,0,0,0,0,0,0
39,5/28/2020,20052806,60,122,0,0,0,0,0,0,0
39,5/28/2020,20052807,60,120,0,0,0,0,0,0,0
39,5/28/2020,20052808,60,120,0,0,0,0,0,0,0
39,5/28/2020,20052809,60,124,0,0,0,0,0,0,0
39,5/28/2020,20052810,60,146,0,0,1,0,0,0,10
39,5/28/2020,20052811,60,122,0,0,0,0,0,0,0
39,5/28/2020,20052812,60,120,0,0,0,0,0,0,0
39,5/28/2020,20052813,60,122,0,0,0,0,0,0,0
39,5/28/2020,20052814,60,120,0,0,0,0,0,0,1
39,5/28/2020,20052815,15,25,0,0,0,0,0,0,0
40,5/25/2020,20052507,0,0,0,0,0,0,0,24,0
40,5/25/2020,20052508,171,57,228,0,0,0,0,723,0
40,5/25/2020,20052509,180,60,240,0,0,0,0,723,0
40,5/25/2020,20052510,180,60,241,0,0,0,0,726,0
40,5/25/2020,20052511,180,60,251,0,0,0,0,720,0
40,5/25/2020,20052512,210,60,243,0,0,0,0,735,0
40,5/25/2020,20052513,215,60,244,0,0,0,0,834,0
40,5/25/2020,20052514,185,60,242,0,1,0,0,900,1
40,5/25/2020,20052515,205,83,240,0,0,0,0,744,0
40,5/25/2020,20052516,325,60,240,0,1,0,0,777,1
40,5/25/2020,20052517,242,60,240,0,0,0,0,735,0
40,5/25/2020,20052518,246,62,240,0,0,0,0,726,0
40,5/25/2020,20052519,246,60,242,0,0,0,0,720,0
40,5/25/2020,20052520,241,60,242,0,0,0,0,720,0
40,5/25/2020,20052521,242,60,240,0,0,0,0,726,0
40,5/25/2020,20052522,240,60,240,0,0,0,0,720,0
40,5/25/2020,20052523,241,60,243,0,0,0,0,735,0
40,5/26/2020,20052600,240,60,240,0,0,0,0,729,0
40,5/26/2020,20052601,245,60,240,0,0,0,0,720,0
40,5/26/2020,20052602,242,60,240,0,0,0,0,717,0
40,5/26/2020,20052603,240,60,240,0,0,0,0,720,0
40,5/26/2020,20052604,240,60,240,0,0,0,0,714,0
40,5/26/2020,20052605,213,60,240,0,0,0,0,711,0
40,5/26/2020,20052606,180,60,240,0,0,0,0,726,0
40,5/26/2020,20052607,209,60,242,0,0,0,0,732,0
40,5/26/2020,20052608,225,60,242,0,0,0,0,729,0
40,5/26/2020,20052609,191,61,248,0,0,0,0,720,0
40,5/26/2020,20052610,192,60,240,0,0,0,0,720,0
40,5/26/2020,20052611,235,60,256,0,0,0,0,741,5
40,5/26/2020,20052612,242,60,243,0,0,0,0,730,2
40,5/26/2020,20052613,206,60,240,0,0,0,0,744,0
40,5/26/2020,20052614,246,60,242,0,0,0,0,720,0
40,5/26/2020,20052615,243,60,242,0,0,0,0,720,0
40,5/26/2020,20052616,229,60,242,0,0,0,0,608,0
40,5/26/2020,20052617,184,60,246,0,4,0,0,552,19
40,5/26/2020,20052618,180,60,244,0,0,0,0,540,0
40,5/26/2020,20052619,180,60,244,0,0,0,0,540,0
40,5/26/2020,20052620,180,60,251,0,0,0,0,558,0
40,5/26/2020,20052621,180,60,240,0,0,0,0,540,0
40,5/26/2020,20052622,180,60,240,0,0,0,0,540,0
40,5/26/2020,20052623,180,60,240,0,0,0,0,540,0
40,5/27/2020,20052700,180,60,237,0,0,0,0,522,0
40,5/27/2020,20052701,180,60,240,0,0,0,0,510,0
40,5/27/2020,20052702,86,28,115,0,0,0,0,273,0
40,5/27/2020,20052703,180,60,240,0,0,0,0,576,0
40,5/27/2020,20052704,180,60,240,0,0,0,0,573,0
40,5/27/2020,20052705,180,60,241,0,0,0,0,540,0
40,5/27/2020,20052706,180,60,244,0,0,0,0,558,0
40,5/27/2020,20052707,180,60,240,0,0,0,0,546,0
40,5/27/2020,20052708,180,60,240,0,0,0,0,540,0
40,5/27/2020,20052709,182,60,243,0,0,0,0,552,0
40,5/27/2020,20052710,180,60,243,0,0,0,0,561,3
40,5/27/2020,20052711,180,60,249,0,0,0,0,543,0
40,5/27/2020,20052712,188,60,247,0,0,0,0,540,0
40,5/27/2020,20052713,187,60,244,0,0,0,0,546,0
40,5/27/2020,20052714,195,60,240,0,0,0,0,545,0
40,5/27/2020,20052715,267,60,246,0,0,0,0,636,4
40,5/27/2020,20052716,266,60,236,0,0,0,0,571,7
40,5/27/2020,20052717,254,3,240,0,0,0,0,540,2
40,5/27/2020,20052718,240,0,240,0,0,0,0,540,0
40,5/27/2020,20052719,155,0,159,0,0,0,0,318,0
40,5/27/2020,20052723,1,0,0,0,0,0,0,45,0
40,5/28/2020,20052800,240,0,181,0,0,0,0,540,0
40,5/28/2020,20052801,241,0,180,0,0,0,0,540,0
40,5/28/2020,20052802,241,0,183,0,0,0,0,540,0
40,5/28/2020,20052803,240,0,180,0,0,0,0,531,0
40,5/28/2020,20052804,240,0,182,0,0,0,0,534,0
40,5/28/2020,20052805,240,0,180,0,0,0,0,540,0
40,5/28/2020,20052806,240,0,180,0,0,0,0,540,0
40,5/28/2020,20052807,240,0,193,0,0,0,0,543,0
40,5/28/2020,20052808,240,0,203,0,0,0,0,558,0
40,5/28/2020,20052809,240,0,180,0,0,0,0,546,0
40,5/28/2020,20052810,240,0,183,0,0,0,0,540,0
40,5/28/2020,20052811,244,0,185,0,0,0,0,537,0
40,5/28/2020,20052812,240,0,186,0,0,0,0,540,0
40,5/28/2020,20052813,242,0,182,0,0,0,0,540,0
40,5/28/2020,20052814,240,0,182,0,0,0,0,546,0
40,5/28/2020,20052815,59,0,45,0,0,0,0,87,0
41,5/25/2020,20052508,114,57,25,0,0,0,0,0,0
41,5/25/2020,20052509,122,60,62,0,0,0,0,0,0
41,5/25/2020,20052510,120,60,60,0,0,0,0,0,0
41,5/25/2020,20052511,120,60,60,0,0,0,0,0,0
41,5/25/2020,20052512,120,60,62,0,0,0,0,0,0
41,5/25/2020,20052513,121,60,62,0,0,0,0,0,0
41,5/25/2020,20052514,124,60,60,0,0,0,0,0,0
41,5/25/2020,20052515,142,60,60,0,0,0,0,0,0
41,5/25/2020,20052516,120,60,60,0,0,0,0,0,0
41,5/25/2020,20052517,120,60,60,0,0,0,0,0,0
41,5/25/2020,20052518,120,62,60,0,0,0,0,0,0
41,5/25/2020,20052519,122,60,62,0,0,0,0,0,0
41,5/25/2020,20052520,120,60,60,0,0,0,0,0,0
41,5/25/2020,20052521,120,60,60,0,0,0,0,0,0
41,5/25/2020,20052522,120,60,60,0,0,0,0,0,0
41,5/25/2020,20052523,120,60,60,0,0,0,0,0,0
41,5/26/2020,20052600,122,60,60,0,0,0,0,0,0
41,5/26/2020,20052601,126,62,60,0,0,0,0,0,0
41,5/26/2020,20052602,120,60,60,0,0,0,0,0,0
41,5/26/2020,20052603,120,60,60,0,0,0,0,0,0
41,5/26/2020,20052604,120,60,60,0,0,0,0,0,0
41,5/26/2020,20052605,120,60,60,0,0,0,0,0,0
41,5/26/2020,20052606,120,60,60,0,0,0,0,0,0
41,5/26/2020,20052607,120,60,62,0,0,0,0,0,0
41,5/26/2020,20052608,120,60,60,0,0,0,0,0,0
41,5/26/2020,20052609,122,61,61,0,0,0,0,0,0
41,5/26/2020,20052610,120,60,60,0,0,0,0,0,0
41,5/26/2020,20052611,120,60,60,0,0,0,0,0,0
41,5/26/2020,20052612,120,60,60,0,0,0,0,0,0
41,5/26/2020,20052613,139,60,60,0,0,0,0,0,0
41,5/26/2020,20052614,133,60,60,0,0,0,0,0,2
41,5/26/2020,20052615,133,60,62,0,0,0,0,0,0
41,5/26/2020,20052616,120,60,60,0,0,0,0,0,0
41,5/26/2020,20052617,120,60,63,0,0,0,0,0,0
41,5/26/2020,20052618,120,60,60,0,0,0,0,0,1
41,5/26/2020,20052619,123,60,60,0,0,0,0,0,0
41,5/26/2020,20052620,121,60,60,0,0,0,0,0,0
41,5/26/2020,20052621,120,60,60,0,0,0,0,0,0
41,5/26/2020,20052622,120,60,60,0,0,0,0,0,0
41,5/26/2020,20052623,120,60,60,0,0,0,0,0,0
41,5/27/2020,20052700,120,60,60,0,0,0,0,0,0
41,5/27/2020,20052701,120,60,60,0,0,0,0,0,0
41,5/27/2020,20052702,57,28,28,0,0,0,0,0,0
41,5/27/2020,20052703,120,60,62,0,0,0,0,0,0
41,5/27/2020,20052704,120,60,62,0,0,0,0,0,0
41,5/27/2020,20052705,120,60,60,0,0,0,0,0,0
41,5/27/2020,20052706,120,60,60,0,0,0,0,0,0
41,5/27/2020,20052707,120,60,60,0,0,0,0,0,0
41,5/27/2020,20052708,122,60,62,0,0,0,0,0,0
41,5/27/2020,20052709,120,60,60,0,0,0,0,0,0
41,5/27/2020,20052710,122,60,60,0,0,0,0,0,0
41,5/27/2020,20052711,124,60,60,0,0,0,0,0,0
41,5/27/2020,20052712,124,60,60,0,0,0,0,0,0
41,5/27/2020,20052713,120,60,57,0,0,0,0,0,0
41,5/27/2020,20052714,120,60,60,0,0,0,0,0,0
41,5/27/2020,20052715,120,60,60,0,0,0,0,0,0
41,5/27/2020,20052716,120,60,60,0,0,0,0,0,0
41,5/27/2020,20052717,122,60,60,0,0,0,0,0,0
41,5/27/2020,20052718,120,60,62,0,0,0,0,0,0
41,5/27/2020,20052719,78,39,39,0,0,0,0,0,0
41,5/27/2020,20052723,0,0,0,0,0,0,0,0,0
41,5/28/2020,20052800,120,60,60,0,0,0,0,0,0
41,5/28/2020,20052801,120,60,60,0,0,0,0,0,0
41,5/28/2020,20052802,120,60,60,0,0,0,0,0,0
41,5/28/2020,20052803,120,60,60,0,0,0,0,0,0
41,5/28/2020,20052804,120,60,60,0,0,0,0,0,0
41,5/28/2020,20052805,120,60,60,0,0,0,0,0,0
41,5/28/2020,20052806,123,60,60,0,0,0,0,0,0
41,5/28/2020,20052807,124,60,60,0,0,0,0,0,0
41,5/28/2020,20052808,120,60,60,0,0,0,0,0,0
41,5/28/2020,20052809,120,60,62,0,0,0,0,0,0
41,5/28/2020,20052810,122,60,60,0,22,0,0,0,0
41,5/28/2020,20052811,120,60,60,0,60,0,0,0,0
41,5/28/2020,20052812,120,60,60,0,60,0,0,0,0
41,5/28/2020,20052813,123,60,50,0,60,0,0,0,0
41,5/28/2020,20052814,124,60,23,0,60,0,0,1,0
41,5/28/2020,20052815,30,15,15,0,15,0,0,0,0
42,5/25/2020,20052507,0,0,0,0,0,0,0,0,0
42,5/25/2020,20052508,228,114,171,0,0,0,0,0,1
42,5/25/2020,20052509,240,120,180,0,0,0,0,0,0
42,5/25/2020,20052510,240,120,180,0,0,0,0,0,0
42,5/25/2020,20052511,244,120,180,0,0,0,0,0,0
42,5/25/2020,20052512,244,120,180,0,0,0,0,0,0
42,5/25/2020,20052513,242,124,182,0,0,0,0,0,0
42,5/25/2020,20052514,242,120,190,0,0,0,0,0,0
42,5/25/2020,20052515,242,120,180,0,0,0,0,0,0
42,5/25/2020,20052516,240,122,180,0,0,0,0,0,0
42,5/25/2020,20052517,245,120,180,0,0,0,0,0,0
42,5/25/2020,20052518,240,120,182,0,0,0,0,0,0
42,5/25/2020,20052519,240,120,180,0,0,0,0,0,0
42,5/25/2020,20052520,240,120,180,0,0,0,0,0,0
42,5/25/2020,20052521,240,120,180,0,0,0,0,0,0
42,5/25/2020,20052522,240,120,180,0,0,0,0,0,0
42,5/25/2020,20052523,240,120,180,0,0,0,0,0,0
42,5/26/2020,20052600,240,120,180,0,0,0,0,0,0
42,5/26/2020,20052601,240,120,182,0,0,0,0,0,0
42,5/26/2020,20052602,240,124,181,0,0,0,0,0,0
42,5/26/2020,20052603,240,120,180,0,0,0,0,0,0
42,5/26/2020,20052604,240,120,180,0,0,0,0,0,0
42,5/26/2020,20052605,240,120,183,0,0,0,0,0,0
42,5/26/2020,20052606,242,120,180,0,0,0,0,0,0
42,5/26/2020,20052607,242,122,184,0,0,0,0,0,0
42,5/26/2020,20052608,240,120,180,0,0,0,0,0,0
42,5/26/2020,20052609,280,122,183,0,0,0,0,0,0
42,5/26/2020,20052610,281,122,180,0,0,0,0,0,0
42,5/26/2020,20052611,240,120,180,0,0,0,0,0,0
42,5/26/2020,20052612,240,120,180,0,0,0,0,0,0
42,5/26/2020,20052613,242,120,180,0,0,0,0,0,0
42,5/26/2020,20052614,242,122,180,0,0,0,0,0,5
42,5/26/2020,20052615,240,120,182,0,0,0,0,0,0
42,5/26/2020,20052616,240,122,180,0,0,0,0,0,0
42,5/26/2020,20052617,240,120,182,0,0,0,0,0,0
42,5/26/2020,20052618,242,120,180,0,2,0,0,1,9
42,5/26/2020,20052619,244,120,180,0,4,0,0,0,2
42,5/26/2020,20052620,240,120,180,0,0,0,0,0,0
42,5/26/2020,20052621,240,120,180,0,0,0,0,0,0
42,5/26/2020,20052622,240,120,180,0,0,0,0,0,0
42,5/26/2020,20052623,240,120,182,0,0,0,0,0,0
42,5/27/2020,20052700,240,120,180,0,0,0,0,0,0
42,5/27/2020,20052701,240,120,180,0,0,0,0,0,0
42,5/27/2020,20052702,115,58,85,0,0,0,0,0,0
42,5/27/2020,20052703,240,120,180,0,0,0,0,0,0
42,5/27/2020,20052704,240,123,181,0,0,0,0,0,0
42,5/27/2020,20052705,240,120,180,0,0,0,0,0,0
42,5/27/2020,20052706,240,120,180,0,0,0,0,0,0
42,5/27/2020,20052707,240,120,180,0,0,0,0,0,0
42,5/27/2020,20052708,263,122,184,0,0,0,0,0,0
42,5/27/2020,20052709,284,120,180,0,34,0,0,0,0
42,5/27/2020,20052710,271,122,180,0,64,0,0,0,0
42,5/27/2020,20052711,267,122,180,0,60,0,0,0,0
42,5/27/2020,20052712,258,120,180,0,60,0,0,0,2
42,5/27/2020,20052713,247,122,180,0,62,0,0,0,0
42,5/27/2020,20052714,247,120,180,0,62,0,0,0,0
42,5/27/2020,20052715,283,123,180,0,60,0,0,0,0
42,5/27/2020,20052716,273,120,180,0,60,0,0,0,0
42,5/27/2020,20052717,270,122,180,0,60,0,0,0,0
42,5/27/2020,20052718,251,120,182,0,11,0,0,0,0
42,5/27/2020,20052719,156,78,117,0,0,0,0,0,0
42,5/27/2020,20052723,0,0,0,0,0,0,0,0,0
42,5/28/2020,20052800,240,122,180,0,0,0,0,0,0
42,5/28/2020,20052801,240,120,180,0,0,0,0,0,0
42,5/28/2020,20052802,240,120,182,0,0,0,0,0,0
42,5/28/2020,20052803,240,120,180,0,0,0,0,0,0
42,5/28/2020,20052804,240,120,180,0,0,0,0,0,0
42,5/28/2020,20052805,242,120,180,0,0,0,0,0,0
42,5/28/2020,20052806,240,120,180,0,0,0,0,0,0
42,5/28/2020,20052807,242,120,180,0,0,0,0,0,0
42,5/28/2020,20052808,246,120,180,0,0,0,0,0,0
42,5/28/2020,20052809,279,120,180,0,0,0,0,0,4
42,5/28/2020,20052810,249,122,184,0,0,0,0,0,0
42,5/28/2020,20052811,244,120,184,0,0,0,0,0,0
42,5/28/2020,20052812,240,120,180,0,0,0,0,0,0
42,5/28/2020,20052813,240,120,180,0,0,0,0,0,0
42,5/28/2020,20052814,246,120,180,0,0,0,0,0,0
42,5/28/2020,20052815,64,32,45,0,0,0,0,0,0
43,5/25/2020,20052507,0,0,0,0,0,0,0,6,0
43,5/25/2020,20052508,0,0,0,0,0,0,0,183,0
43,5/25/2020,20052509,0,0,0,0,0,0,0,183,0
43,5/25/2020,20052510,0,0,0,0,0,0,0,180,0
43,5/25/2020,20052511,0,0,0,0,0,0,0,180,0
43,5/25/2020,20052512,0,0,0,0,0,0,0,189,0
43,5/25/2020,20052513,0,0,0,0,0,0,0,180,0
43,5/25/2020,20052514,0,0,0,0,0,0,0,225,0
43,5/25/2020,20052515,0,0,0,0,0,0,0,180,0
43,5/25/2020,20052516,0,0,0,0,0,0,0,183,0
43,5/25/2020,20052517,0,0,0,0,0,0,0,180,0
43,5/25/2020,20052518,0,0,0,0,0,0,0,186,0
43,5/25/2020,20052519,0,0,0,0,0,0,0,183,0
43,5/25/2020,20052520,0,0,0,0,0,0,0,180,0
43,5/25/2020,20052521,0,0,0,0,0,0,0,186,0
43,5/25/2020,20052522,0,0,0,0,0,0,0,186,0
43,5/25/2020,20052523,0,0,0,0,0,0,0,183,0
43,5/26/2020,20052600,0,0,0,0,0,0,0,231,0
43,5/26/2020,20052601,0,0,0,0,0,0,0,180,0
43,5/26/2020,20052602,0,0,0,0,0,0,0,180,0
43,5/26/2020,20052603,0,0,0,0,0,0,0,183,0
43,5/26/2020,20052604,0,0,0,0,0,0,0,180,0
43,5/26/2020,20052605,0,0,0,0,0,0,0,180,0
43,5/26/2020,20052606,0,0,0,0,0,0,0,180,0
43,5/26/2020,20052607,0,0,0,0,0,0,0,180,0
43,5/26/2020,20052608,0,0,0,0,0,0,0,189,0
43,5/26/2020,20052609,0,0,0,0,0,0,0,180,0
43,5/26/2020,20052610,0,0,0,0,0,0,0,180,0
43,5/26/2020,20052611,0,0,0,0,0,0,0,180,0
43,5/26/2020,20052612,0,0,0,0,0,0,0,183,0
43,5/26/2020,20052613,0,0,0,0,0,0,0,180,0
43,5/26/2020,20052614,0,0,0,0,0,0,0,180,0
43,5/26/2020,20052615,0,0,0,0,0,0,0,180,0
43,5/26/2020,20052616,0,0,0,0,0,0,0,180,0
43,5/26/2020,20052617,0,0,0,0,0,0,0,186,0
43,5/26/2020,20052618,0,0,0,0,0,0,0,180,0
43,5/26/2020,20052619,0,0,0,0,0,0,0,180,0
43,5/26/2020,20052620,0,0,0,0,0,0,0,180,0
43,5/26/2020,20052621,0,0,0,0,0,0,0,186,0
43,5/26/2020,20052622,0,0,0,0,0,0,0,180,0
43,5/26/2020,20052623,0,0,0,0,0,0,0,183,0
43,5/27/2020,20052700,0,0,0,0,0,0,0,180,0
43,5/27/2020,20052701,0,0,0,0,0,0,0,177,0
43,5/27/2020,20052702,0,0,0,0,0,0,0,90,0
43,5/27/2020,20052703,0,0,0,0,0,0,0,180,0
43,5/27/2020,20052704,0,0,0,0,0,0,0,180,0
43,5/27/2020,20052705,0,0,0,0,0,0,0,180,0
43,5/27/2020,20052706,0,0,0,0,0,0,0,180,0
43,5/27/2020,20052707,0,0,0,0,0,0,0,180,0
43,5/27/2020,20052708,0,0,0,0,0,0,0,180,0
43,5/27/2020,20052709,0,0,0,0,0,0,0,183,0
43,5/27/2020,20052710,0,0,0,0,0,0,0,210,0
43,5/27/2020,20052711,0,0,0,0,0,0,0,288,0
43,5/27/2020,20052712,0,0,0,0,0,0,0,309,0
43,5/27/2020,20052713,0,0,0,0,0,0,0,174,0
43,5/27/2020,20052714,0,0,0,0,0,0,0,186,0
43,5/27/2020,20052715,0,0,0,0,0,0,0,186,0
43,5/27/2020,20052716,0,0,0,0,0,0,0,174,0
43,5/27/2020,20052717,0,0,0,0,0,0,0,219,0
43,5/27/2020,20052718,0,0,0,0,0,0,0,180,0
43,5/27/2020,20052719,0,0,0,0,0,0,0,102,0
43,5/27/2020,20052723,0,0,0,0,0,0,0,15,0
43,5/28/2020,20052800,0,0,0,0,0,0,0,180,0
43,5/28/2020,20052801,0,0,0,0,0,0,0,180,0
43,5/28/2020,20052802,0,0,0,0,0,0,0,180,0
43,5/28/2020,20052803,0,0,0,0,0,0,0,180,0
43,5/28/2020,20052804,0,0,0,0,0,0,0,180,0
43,5/28/2020,20052805,0,0,0,0,0,0,0,180,0
43,5/28/2020,20052806,0,0,0,0,0,0,0,186,0
43,5/28/2020,20052807,0,0,0,0,0,0,0,180,0
43,5/28/2020,20052808,0,0,0,0,0,0,0,180,0
43,5/28/2020,20052809,0,0,0,0,0,0,0,180,0
43,5/28/2020,20052810,0,0,0,0,0,0,0,186,0
43,5/28/2020,20052811,0,0,0,0,0,0,0,189,0
43,5/28/2020,20052812,0,0,0,0,0,0,0,180,0
43,5/28/2020,20052813,0,0,0,0,0,0,0,180,0
43,5/28/2020,20052814,0,0,0,0,0,0,0,183,0
43,5/28/2020,20052815,0,0,0,0,0,0,0,30,0
44,5/25/2020,20052507,0,0,0,0,0,0,0,0,12
44,5/25/2020,20052508,232,116,351,0,0,0,0,0,360
44,5/25/2020,20052509,274,122,370,0,0,0,0,0,360
44,5/25/2020,20052510,265,120,368,0,0,0,0,0,368
44,5/25/2020,20052511,257,120,367,0,0,0,0,0,360
44,5/25/2020,20052512,275,122,368,0,0,0,0,0,366
44,5/25/2020,20052513,318,120,369,0,0,0,0,0,360
44,5/25/2020,20052514,293,120,381,0,3,0,0,0,360
44,5/25/2020,20052515,297,120,358,0,0,0,0,0,361
44,5/25/2020,20052516,300,122,359,0,1,0,0,0,360
44,5/25/2020,20052517,257,120,362,0,0,0,0,0,363
44,5/25/2020,20052518,240,120,361,0,0,0,0,0,360
44,5/25/2020,20052519,242,122,374,0,0,0,0,0,366
44,5/25/2020,20052520,242,120,372,0,0,0,0,0,372
44,5/25/2020,20052521,240,120,362,0,2,0,0,0,360
44,5/25/2020,20052522,240,120,364,0,0,0,0,0,360
44,5/25/2020,20052523,242,120,369,0,0,0,0,0,360
44,5/26/2020,20052600,240,120,368,0,0,0,0,0,360
44,5/26/2020,20052601,242,120,366,0,0,0,0,0,360
44,5/26/2020,20052602,245,120,369,0,0,0,0,0,360
44,5/26/2020,20052603,240,120,366,0,0,0,0,0,360
44,5/26/2020,20052604,240,120,362,0,0,0,0,0,363
44,5/26/2020,20052605,240,120,367,0,0,0,0,0,360
44,5/26/2020,20052606,240,120,370,0,0,0,0,0,360
44,5/26/2020,20052607,247,122,373,0,0,0,0,0,366
44,5/26/2020,20052608,297,120,370,0,0,0,0,0,366
44,5/26/2020,20052609,313,122,380,0,0,0,0,0,357
44,5/26/2020,20052610,300,122,366,0,1,0,0,0,360
44,5/26/2020,20052611,310,120,368,0,0,0,0,0,360
44,5/26/2020,20052612,322,120,363,0,1,0,0,0,363
44,5/26/2020,20052613,296,120,360,0,8,0,0,0,360
44,5/26/2020,20052614,296,120,365,0,1,0,0,0,360
44,5/26/2020,20052615,281,120,359,0,6,0,0,0,366
44,5/26/2020,20052616,243,120,362,0,0,0,0,0,369
44,5/26/2020,20052617,248,122,368,0,8,0,0,0,378
44,5/26/2020,20052618,240,120,369,0,0,0,0,0,360
44,5/26/2020,20052619,240,120,367,0,0,0,0,0,360
44,5/26/2020,20052620,240,120,361,0,0,0,0,0,360
44,5/26/2020,20052621,240,120,368,0,0,0,0,0,360
44,5/26/2020,20052622,240,120,367,0,0,0,0,0,360
44,5/26/2020,20052623,240,120,364,0,0,0,0,0,360
44,5/27/2020,20052700,240,120,363,0,0,0,0,0,360
44,5/27/2020,20052701,240,120,364,0,0,0,0,0,354
44,5/27/2020,20052702,116,57,177,0,0,0,0,0,180
44,5/27/2020,20052703,242,120,375,0,0,0,0,0,360
44,5/27/2020,20052704,244,120,377,0,0,0,0,0,360
44,5/27/2020,20052705,242,120,368,0,0,0,0,0,360
44,5/27/2020,20052706,240,120,370,0,0,0,0,0,360
44,5/27/2020,20052707,241,120,370,0,0,0,0,0,360
44,5/27/2020,20052708,243,122,371,0,0,0,0,0,366
44,5/27/2020,20052709,242,120,372,0,0,0,0,0,360
44,5/27/2020,20052710,253,120,368,0,2,0,0,0,360
44,5/27/2020,20052711,242,122,369,0,0,0,0,0,360
